osm_id,name,operator,capacity_mw,source_bucket,latitude,longitude
way/956244590,Westmill Quarry Landfill Gas Plant,,2.6,biomass,51.8262959,-0.0533455436934126
way/689356308,Westover Farm,,7.0,solar,51.1617619,-1.5067945628606192
way/725694063,Westwood Farm Solar Park,Lightsource Renewable Energy,5.1,solar,53.22453195,-0.9458631969304104
relation/9465975,Westwood Solar Farm,Lightsource BP,9.2,solar,51.3530516,1.3704192449777526
way/723603974,Weycock Road,,7.0,solar,51.4177131,-3.305595112031835
way/688047345,Wheal Alfred Road Solar Farm,TGC Renewables,3.5,solar,50.17686895,-5.387467923877669
way/189121471,Wheal Jane Solar Farm,,1.4,solar,50.24119275,-5.121788475950418
way/675229088,Wheat Leasows Solar Farm,,,solar,52.72104255,-2.4849122672008104
way/746246317,Whiddon Farm,,1.0,solar,50.7525518,-4.2774579213379536
relation/20346764,Whinfield Solar Farm,,33.0,solar,54.5963143,-1.5340711380046193
way/739511820,Whinney Hill Landfill Gas Plant,,3.0,biomass,53.76831545,-2.3645091474663342
way/1193421532,Whirlbush Solar farm,,49.9,solar,51.75796415,-0.8993192701702448
way/799112400,Whitchurch Farm,,6.5,solar,51.26775,-2.5281011181497552
relation/20729057,Whitecross Solar Farm,,35.22,solar,52.97682905,-0.36770312330428995
way/1418429266,Whitehall Farm Solar,Mccarthy Contractors (Bridgend) Limited,1.3,solar,51.5317179,-3.4291003540845653
way/956023505,Whitehead Landfill Gas Plant,Biridor Limited,5.3,biomass,53.4928808,-2.441167818748041
way/956046656,Whitemoor Biomass Plant,REG Bio-Power,18.0,biomass,53.8132603,-0.9912769186638553
way/687531504,Whiteparish Landfill Gas Plant,Biffa,1.1,gas,51.01799985,-1.69178351562323
way/689361321,Whites Landfill Site,,6.0,biomass,50.7698374,-1.9525181912769272
way/550715208,Whitley Farm (2 of 2),NextEnery Solar Fund (NESF),7.0,solar,51.1287408,-2.791940837241106
way/725677000,Whitton Mawr,Cenin Renewables,6.0,solar,51.44351025,-3.3190080256676913
way/687674182,Wick Farm,Countryside Renewables,5.0,solar,51.62585985,0.8426997849957807
way/746180285,Wick Farm,,14.6,solar,51.2809342,-2.985792887353117
way/746180286,Wick Lane Solar Ltd,Navitas Project,2.8,solar,51.27017865,-2.96204021604738
relation/17931730,Wickfield Farm,NESF (formerly A C Crocker Properties Ltd),5.0,solar,51.54293885,-1.8668834961513354
way/745490217,Widehurst Farm,Wirsol (formerly Susenco),5.0,solar,51.16045715,0.5002559330573132
way/492434816,Widnes 3MG Biomass/Mersey Bioenergy (CHP) Plant,Burmeister & Wain Scandinavian (BWSC)/ Bioenergy Infrastructure Group,20.0,biomass,53.35469395,-2.752288747176589
way/1424256281,Widow Hill BESS,Shinhan Asset Management and Solos Power,70.0,other,53.80754665,-2.209421808680606
way/724796216,Wiggin Hill Solar Farm - Phase 1,Lightsource BP,10.9,solar,52.35673475,-0.07867344543034628
relation/9537556,Wilbees Farm,,5.0,solar,50.8396111,0.1884435799631819
way/293568507,Willersey Solar Farm,BELECTRIC UK,4.0,solar,52.06968445,-1.8559797776086213
relation/20281799,William Twigg Rooftop Solar Array,Big Solar Co-op,0.059,solar,53.1400314,-1.5584048998569355
way/675229082,Williams Farm,Solar Ventures,5.0,solar,53.0281925,-2.926623219977854
way/202996492,Willsland Solar Farm,,3.267,solar,50.81726115,-4.116053894004342
way/681493116,Wilmingham Lane Solar Farm,Low Carbon Solar,7.0,solar,50.6860043,-1.4856089120110765
way/593062056,Wilmington Farm Solar Array,Bath & West Community Energy,2.34,solar,51.3517625,-2.503738980121322
way/1152745624,Winchester Battery Storage,Conrad Energy,19.0,other,51.04007665,-1.3696047194998606
way/380629563,Winnington Brunner CHP,E.ON,130.0,gas,53.2671203,-2.53101601284375
way/688375035,Winsdon Farm,,5.0,solar,50.69787115,-4.4497044279194125
way/936362246,Winterbrook Solar Farm,S.A.T. Sun & Alternative Technology,1.2,solar,51.58696085,-1.1321239060331794
way/746146643,Wisbech Solar Farm,British Solar Renewables,3.5,solar,52.6383889,0.15382327224025483
way/681358230,Wisbridge Farm,Push Energy,9.3,solar,52.0002145,-0.0005765417803641913
relation/17830611,Withernwick Wind Farm,Energiekontor UK,26.0,wind,53.8521664,-0.15818887849226826
way/956548284,Withnell Landfill Gas Plant,,2.3,biomass,53.70890155,-2.546457647452282
way/926832828,Withyhedge Generation Plant,,2.4,biomass,51.8551134,-4.944137901849251
way/932654182,Withypool Anaerobic Digester,,0.8,biomass,52.3749409,-2.524128886906258
way/857545612,Wix Lodge Solar Farm,Sunsave 25 (Wix Lodge Farm) Limited/ Vogt Solar,18.7,solar,51.91484065,1.130040906215203
relation/10088595,Woden Park,Caerau Solar IQ,5.0,solar,51.4697362,-3.2337318168245375
way/1274934626,Wolf Bog / Elliot's Hill Windfarms,ScottishPower Renewables,,wind,54.8034557,-6.099373929216202
way/718206640,Woodforde Farm,Esconrg,9.0,solar,52.70034465000001,1.0889617007305434
way/745490228,Woodhouse Solar Farm,,5.0,solar,52.9492391,-1.8729067039749099
way/746012683,Woodlands Barton Solar Farm,Laurence Associates,4.9,solar,50.42261795,-4.805111215856046
way/574812222,Woodlands Farm Solar Park,Lightsource BP,10.0,solar,51.32684815,1.1299801809759424
relation/8440253,Woodnesborough Solar Farm,,5.0,solar,51.27680865,1.318765753783485
way/689359392,Woodtown Solar Farm,,3.8,solar,50.77551515,-1.8707638452347277
relation/7868947,Woolbridge Solar Farm,Good Energy,5.0,solar,50.6884733,-2.2185969393189424
way/641679299,Wormit Solar Farm,Green Hedge (BayWa r.e.),4.0,solar,56.416474,-2.9623178254122497
relation/18528939,Worset Solar Farm,Reliance Energy Limited,50.0,solar,54.69931645,-1.2820981861263545
way/683729358,Worsted Solar Farm,S4N Worsted,5.0,solar,51.12496375,0.014508962843637226
way/703820777,Wraysbury Landfill,,4.8,solar,51.447671,-0.5433748337861524
way/797484146,Wreay,Anesco,5.0,solar,54.81983985,-2.8962846667861832
way/551697150,Wrockwardine Solar Park,,10.5,solar,52.70612935,-2.578449510365858
way/455150879,Wroughton Airfield Solar Park,,60.0,solar,51.5035767,-1.801230121172813
way/956264053,Wyke Farms Biogas Plant,Wyke Farms,1.0,biomass,51.110151,-2.480242925723288
way/551275520,Wyld Meadow Solar Farm,,4.8,solar,50.78048725,-2.932340936258814
relation/7886587,Wymeswold,,6.1,solar,52.8041312,-1.068812994714523
relation/4487446,Wymeswold Airfield Solar Farm,Lark Energy,34.0,solar,52.7975522,-1.1324507171986156
way/1518800770,Xela Energy Hursley,IBM Hursley,,solar,51.0155101,-1.401209854453656
way/720373094,Yarburgh Grove Farm,Foresight,8.1,solar,53.40882195,0.017705699713662357
way/746155616,Yardwall Manor,Foresight,3.0,solar,51.21906155,-2.9135799916776666
relation/9589255,Yerbeston Gate Solar Farm,,6.1,solar,51.7501719,-4.795408833991714
way/730028104,Yorkley Solar Park,Bee Green Solar,5.0,solar,51.7452703,-2.535940472534833
way/1158718398,Ystradffin Hydropower Plant,,1.8,hydro,52.0978402,-3.7889241042026076
way/1525622432,enewable Power Systems Ltd (RPS),renewable Power Systems Ltd (RPS),,biomass,54.63164775,-5.910438203029961
